,0
2998,11
2999,2
3000,9
3001,9
3002,10
3003,1
3004,14
3005,15
3006,7
3007,10
3008,5
3009,7
3010,8
3011,7
3012,9
3013,4
3014,5
3015,14
3016,2
3017,8
3018,7
3019,0
3020,13
3021,14
3022,4
3023,12
3024,2
3025,13
3026,3
3027,14
3028,15
3029,3
3030,11
3031,6
3032,2
3033,6
3034,9
3035,15
3036,5
3037,8
3038,2
3039,3
3040,4
3041,15
3042,0
3043,2
3044,14
3045,13
3046,9
3047,4
3048,14
3049,13
3050,12
3051,1
3052,1
3053,15
3054,9
3055,13
3056,1
3057,9
3058,13
3059,11
3060,2
3061,12
3062,7
3063,2
3064,1
3065,6
3066,11
3067,12
3068,12
3069,5
3070,4
3071,15
3072,7
3073,1
3074,9
3075,6
3076,12
3077,0
3078,5
3079,15
3080,6
3081,15
3082,4
3083,6
3084,2
3085,5
3086,1
3087,9
3088,5
3089,0
3090,10
3091,6
3092,10
3093,3
3094,11
3095,3
3096,6
3097,0
3098,10
3099,8
3100,13
3101,1
3102,11
3103,14
3104,2
3105,0
3106,7
3107,14
3108,0
3109,11
3110,10
3111,9
3112,7
3113,10
3114,13
3115,12
3116,1
3117,2
3118,9
3119,14
3120,1
3121,13
3122,6
3123,12
3124,11
3125,12
3126,1
3127,9
3128,6
3129,2
3130,8
3131,3
3132,15
3133,15
3134,11
3135,13
3136,15
3137,15
3138,7
3139,1
3140,9
3141,11
3142,14
3143,8
3144,9
3145,12
3146,9
3147,6
3148,12
3149,8
3150,4
3151,15
3152,5
3153,8
3154,8
3155,13
3156,2
3157,5
3158,1
3159,12
3160,5
3161,7
3162,4
3163,11
3164,12
3165,10
3166,4
3167,10
3168,12
3169,5
3170,6
3171,6
3172,6
3173,11
3174,13
3175,14
3176,5
3177,4
3178,5
3179,15
3180,9
3181,12
3182,12
3183,0
3184,12
3185,3
3186,4
3187,2
3188,4
3189,12
3190,3
3191,11
3192,10
3193,0
3194,12
3195,1
3196,1
3197,14
3198,2
3199,3
3200,12
3201,13
3202,2
3203,4
3204,6
3205,13
3206,9
3207,12
3208,8
3209,0
3210,8
3211,2
3212,3
3213,13
3214,10
3215,9
3216,6
3217,12
3218,2
3219,0
3220,5
3221,3
3222,8
3223,6
3224,9
3225,14
3226,7
3227,15
3228,2
3229,10
3230,12
3231,10
3232,6
3233,13
3234,15
3235,4
3236,11
3237,14
3238,1
3239,5
3240,13
3241,6
3242,15
3243,6
3244,9
3245,5
3246,3
3247,13
3248,13
3249,13
3250,12
3251,4
3252,3
3253,3
3254,13
3255,14
3256,7
3257,6
3258,7
3259,10
3260,5
3261,14
3262,4
3263,3
3264,0
3265,15
3266,13
3267,7
3268,8
3269,14
3270,12
3271,14
3272,11
3273,3
3274,1
3275,5
3276,6
3277,12
3278,6
3279,11
3280,1
3281,0
3282,9
3283,8
3284,11
3285,4
3286,12
3287,10
3288,5
3289,1
3290,8
3291,0
3292,15
3293,13
3294,12
3295,7
3296,12
3297,6
3298,8
3299,14
3300,12
3301,9
3302,10
3303,1
3304,14
3305,11
3306,3
3307,12
3308,1
3309,9
3310,10
3311,9
3312,6
3313,9
3314,4
3315,14
3316,13
3317,12
3318,5
3319,12
3320,1
3321,1
3322,14
3323,12
3324,8
3325,3
3326,4
3327,13
3328,8
3329,13
3330,4
3331,7
3332,12
3333,11
3334,9
3335,13
3336,3
3337,10
3338,2
3339,9
3340,5
3341,11
3342,11
3343,5
3344,12
3345,1
3346,2
3347,3
3348,3
3349,10
3350,1
3351,13
3352,3
3353,3
3354,8
3355,1
3356,1
3357,2
3358,8
3359,6
3360,14
3361,0
3362,1
3363,8
3364,9
3365,9
3366,14
3367,4
3368,12
3369,7
3370,12
3371,2
3372,0
3373,10
3374,10
3375,8
3376,3
3377,13
3378,6
3379,9
3380,1
3381,4
3382,9
3383,9
3384,10
3385,8
3386,10
3387,8
3388,12
3389,12
3390,4
3391,4
3392,9
3393,6
3394,11
3395,15
3396,0
3397,13
3398,11
3399,1
3400,9
3401,15
3402,11
3403,14
3404,1
3405,13
3406,10
3407,0
3408,11
3409,0
3410,0
3411,9
3412,4
3413,14
3414,15
3415,3
3416,11
3417,10
3418,3
3419,3
3420,15
3421,9
3422,4
3423,0
3424,7
3425,10
3426,3
3427,1
3428,9
3429,12
3430,7
3431,0
3432,2
3433,8
3434,13
3435,6
3436,4
3437,2
3438,6
3439,6
3440,8
3441,12
3442,1
3443,6
3444,12
3445,10
3446,10
3447,3
3448,7
3449,12
3450,11
3451,5
3452,9
3453,8
3454,9
3455,2
3456,9
3457,2
3458,1
3459,12
3460,7
3461,8
3462,8
3463,10
3464,4
3465,3
3466,7
3467,10
3468,10
3469,4
3470,11
3471,7
3472,15
3473,0
3474,14
3475,4
3476,11
3477,14
3478,0
3479,7
3480,9
3481,1
3482,8
3483,3
3484,10
3485,4
3486,14
3487,3
3488,2
3489,14
3490,15
3491,15
3492,8
3493,9
3494,7
3495,5
3496,2
3497,8
3498,14
3499,12
3500,7
3501,9
3502,15
3503,8
3504,11
3505,8
3506,15
3507,0
3508,14
3509,10
3510,7
3511,11
3512,12
3513,13
3514,13
3515,15
3516,14
3517,8
3518,15
3519,1
3520,6
3521,11
3522,13
3523,1
3524,11
3525,3
3526,9
3527,1
3528,0
3529,10
3530,8
3531,9
3532,8
3533,4
3534,9
3535,5
3536,8
3537,9
3538,12
3539,3
3540,12
3541,3
3542,10
3543,12
3544,11
3545,11
3546,2
3547,0
3548,0
3549,10
3550,5
3551,1
3552,1
3553,12
3554,1
3555,11
3556,7
3557,15
3558,13
3559,2
3560,4
3561,6
3562,12
3563,1
3564,0
3565,8
3566,15
3567,1
3568,7
3569,4
3570,12
3571,14
3572,6
3573,5
3574,7
3575,4
3576,5
3577,7
3578,1
3579,11
3580,12
3581,1
3582,0
3583,8
3584,7
3585,4
3586,9
3587,5
3588,9
3589,1
3590,10
3591,4
3592,2
3593,10
3594,9
3595,12
3596,11
3597,2
3598,5
3599,10
3600,7
3601,6
3602,3
3603,10
3604,2
3605,13
3606,14
3607,4
3608,1
3609,4
3610,13
3611,14
3612,7
3613,12
3614,13
3615,13
3616,12
3617,1
3618,14
3619,14
3620,15
3621,13
3622,12
3623,0
3624,13
3625,6
3626,10
3627,3
3628,15
3629,4
3630,9
3631,0
3632,13
3633,7
3634,7
3635,1
3636,11
3637,14
3638,3
3639,15
3640,2
3641,11
3642,10
3643,10
3644,5
3645,2
3646,4
3647,5
3648,14
3649,8
3650,1
3651,4
3652,9
3653,0
3654,15
3655,13
3656,7
3657,9
3658,8
3659,3
3660,10
3661,13
3662,12
3663,4
3664,5
3665,1
3666,4
3667,1
3668,0
3669,13
3670,4
3671,2
3672,5
3673,15
3674,15
3675,8
3676,5
3677,6
3678,5
3679,3
3680,4
3681,12
3682,4
3683,8
3684,11
3685,4
3686,5
3687,15
3688,15
3689,6
3690,0
3691,5
3692,8
3693,14
3694,9
3695,9
3696,9
3697,2
3698,6
3699,0
3700,9
3701,10
3702,5
3703,1
3704,0
3705,13
3706,1
3707,12
3708,2
3709,7
3710,0
3711,8
3712,3
3713,2
3714,12
3715,3
3716,6
3717,3
3718,2
3719,9
3720,3
3721,0
3722,6
3723,0
3724,12
3725,6
3726,9
3727,11
3728,3
3729,6
3730,7
3731,6
3732,11
3733,1
3734,11
3735,8
3736,9
3737,3
3738,13
3739,10
3740,1
3741,7
3742,4
3743,9
3744,12
3745,9
3746,15
3747,2
3748,1
3749,9
3750,5
3751,13
3752,10
3753,1
3754,12
3755,15
3756,10
3757,6
3758,6
3759,15
3760,3
3761,11
3762,2
3763,3
3764,1
3765,6
3766,8
3767,0
3768,7
3769,7
3770,15
3771,13
3772,13
3773,3
3774,9
3775,9
3776,2
3777,13
3778,11
3779,6
3780,4
3781,8
3782,4
3783,6
3784,2
3785,12
3786,3
3787,12
3788,8
3789,9
3790,0
3791,11
3792,3
3793,0
3794,11
3795,14
3796,9
3797,15
3798,12
3799,13
3800,3
3801,3
3802,15
3803,3
3804,3
3805,14
3806,10
3807,13
3808,9
3809,8
3810,3
3811,2
3812,8
3813,8
3814,13
3815,13
3816,15
3817,14
3818,14
3819,0
3820,13
3821,12
3822,10
3823,8
3824,8
3825,1
3826,7
3827,6
3828,7
3829,13
3830,7
3831,7
3832,0
3833,1
3834,7
3835,11
3836,12
3837,7
3838,15
3839,11
3840,10
3841,7
3842,2
3843,11
3844,4
3845,6
3846,12
3847,12
3848,2
3849,15
3850,3
3851,6
3852,14
3853,4
3854,15
3855,11
3856,2
3857,10
3858,13
3859,3
3860,6
3861,6
3862,13
3863,12
3864,1
3865,14
3866,3
3867,4
3868,5
3869,6
3870,9
3871,14
3872,12
3873,2
3874,15
3875,1
3876,10
3877,8
3878,6
3879,4
3880,0
3881,9
3882,10
3883,15
3884,13
3885,1
3886,3
3887,14
3888,10
3889,15
3890,15
3891,7
3892,12
3893,12
3894,8
3895,7
3896,12
3897,13
3898,9
3899,4
3900,1
3901,8
3902,6
3903,13
3904,13
3905,11
3906,14
3907,13
3908,4
3909,8
3910,9
3911,13
3912,1
3913,10
3914,8
3915,14
3916,1
3917,1
3918,8
3919,6
3920,11
3921,3
3922,12
3923,15
3924,14
3925,13
3926,2
3927,12
3928,10
3929,12
3930,15
3931,0
3932,2
3933,7
3934,14
3935,9
3936,10
3937,8
3938,12
3939,2
3940,2
3941,9
3942,0
3943,9
3944,1
3945,14
3946,4
3947,6
3948,12
3949,10
3950,7
3951,6
3952,7
3953,8
3954,5
3955,3
3956,8
3957,3
3958,13
3959,9
3960,14
3961,15
3962,7
3963,14
3964,1
3965,3
3966,12
3967,13
3968,5
3969,9
3970,14
3971,3
3972,15
3973,13
3974,14
3975,12
3976,7
3977,14
3978,14
3979,6
3980,6
3981,5
3982,2
3983,1
3984,1
3985,8
3986,7
3987,0
3988,7
3989,15
3990,2
3991,1
3992,12
3993,15
3994,13
3995,4
3996,10
3997,3
3998,6
3999,5
4000,13
4001,14
4002,9
4003,1
4004,6
4005,2
4006,14
4007,13
4008,7
4009,6
4010,14
4011,0
4012,2
4013,0
4014,0
4015,9
4016,0
4017,1
4018,10
4019,6
4020,9
4021,8
4022,2
4023,8
4024,15
4025,13
4026,7
4027,8
4028,4
4029,6
4030,1
4031,3
4032,10
4033,12
4034,6
4035,9
4036,0
4037,8
4038,2
4039,10
4040,7
4041,1
4042,12
4043,9
4044,13
4045,14
4046,9
4047,7
4048,1
4049,15
4050,7
4051,3
4052,13
4053,15
4054,1
4055,4
4056,6
4057,12
4058,13
4059,4
4060,12
4061,0
4062,11
4063,8
4064,10
4065,5
4066,1
4067,12
4068,2
4069,14
4070,6
4071,5
4072,2
4073,9
4074,12
4075,9
4076,14
4077,13
4078,10
4079,5
4080,9
4081,5
4082,15
4083,10
4084,10
4085,7
4086,6
4087,7
4088,1
4089,1
4090,12
4091,14
4092,8
4093,6
4094,15
4095,0
4096,11
4097,7
4098,10
4099,2
4100,14
4101,8
4102,14
4103,3
4104,11
4105,10
4106,0
4107,9
4108,3
4109,13
4110,13
4111,9
4112,14
4113,3
4114,0
4115,4
4116,5
4117,6
4118,0
4119,5
4120,9
4121,11
4122,9
4123,6
4124,5
4125,2
4126,6
4127,15
4128,5
4129,13
4130,6
4131,14
4132,3
4133,14
4134,14
4135,7
4136,15
4137,9
4138,2
4139,0
4140,13
4141,0
4142,4
4143,13
4144,13
4145,3
4146,11
4147,2
4148,9
4149,13
4150,7
4151,12
4152,1
4153,5
4154,14
4155,11
4156,4
4157,5
4158,11
4159,8
4160,0
4161,12
4162,7
4163,14
4164,6
4165,9
4166,15
4167,12
4168,2
4169,0
4170,12
4171,1
4172,13
4173,13
4174,1
4175,4
4176,4
4177,9
4178,9
4179,8
4180,9
4181,0
4182,7
4183,1
4184,0
4185,3
4186,13
4187,15
4188,15
4189,13
4190,4
4191,3
4192,1
4193,7
4194,13
4195,11
4196,0
4197,12
4198,11
4199,6
4200,0
4201,0
4202,14
4203,12
4204,14
4205,4
4206,13
4207,2
4208,2
4209,10
4210,5
4211,7
4212,9
4213,4
4214,3
4215,12
4216,9
4217,7
4218,11
4219,3
4220,2
4221,1
4222,2
4223,1
4224,12
4225,4
4226,14
4227,14
4228,6
4229,13
4230,13
4231,12
4232,8
4233,7
4234,6
4235,8
4236,13
4237,0
4238,13
4239,7
4240,10
4241,3
4242,15
4243,15
4244,9
4245,6
4246,11
4247,1
4248,2
4249,4
4250,11
4251,2
4252,13
4253,5
4254,7
4255,9
4256,10
4257,9
4258,9
4259,0
4260,6
4261,5
4262,0
4263,0
4264,3
4265,6
4266,11
4267,5
4268,14
4269,9
4270,3
4271,6
4272,7
4273,10
4274,10
4275,14
4276,6
4277,6
4278,4
4279,6
4280,3
4281,10
4282,1
4283,12
4284,5
4285,1
4286,14
4287,13
4288,12
4289,1
4290,15
4291,5
4292,6
4293,4
4294,8
4295,15
4296,7
4297,14
4298,5
4299,0
4300,13
4301,10
4302,14
4303,13
4304,6
4305,6
4306,15
4307,9
4308,2
4309,12
4310,7
4311,5
4312,0
4313,10
4314,8
4315,7
4316,4
4317,0
4318,13
4319,1
4320,5
4321,2
4322,13
4323,2
4324,6
4325,12
4326,5
4327,11
4328,6
4329,13
4330,5
4331,15
4332,2
4333,5
4334,6
4335,1
4336,3
4337,8
4338,1
4339,2
4340,0
4341,4
4342,5
4343,13
4344,10
4345,15
4346,6
4347,9
4348,9
4349,9
4350,13
4351,8
4352,10
4353,1
4354,8
4355,4
4356,5
4357,5
4358,1
4359,0
4360,2
4361,15
4362,9
4363,0
4364,0
4365,10
4366,4
4367,5
4368,14
4369,8
4370,15
4371,14
4372,0
4373,8
4374,4
4375,4
4376,6
4377,3
4378,5
4379,13
4380,10
4381,8
4382,1
4383,2
4384,3
4385,11
4386,12
4387,5
4388,0
4389,8
4390,3
4391,0
4392,1
4393,6
4394,11
4395,8
4396,5
4397,11
4398,14
4399,3
4400,11
4401,1
4402,4
4403,13
4404,5
4405,7
4406,0
4407,0
4408,15
4409,12
4410,5
4411,2
4412,11
4413,0
4414,11
4415,15
4416,9
4417,10
4418,12
4419,6
4420,11
4421,4
4422,14
4423,7
4424,15
4425,3
4426,2
4427,0
4428,14
4429,8
4430,15
4431,12
4432,2
4433,4
4434,11
4435,5
4436,11
4437,7
4438,4
4439,6
4440,8
4441,11
4442,9
4443,12
4444,4
4445,14
4446,13
4447,6
4448,3
4449,11
4450,7
4451,2
4452,10
4453,0
4454,6
4455,15
4456,10
4457,6
4458,8
4459,14
4460,10
4461,5
4462,8
4463,11
4464,5
4465,4
4466,2
4467,1
4468,2
4469,8
4470,7
4471,15
4472,14
4473,6
4474,13
4475,8
4476,15
4477,0
4478,2
4479,3
4480,6
4481,1
4482,0
4483,8
4484,8
4485,0
4486,9
4487,8
4488,7
4489,12
4490,10
4491,1
4492,6
4493,5
4494,4
4495,15
4496,14
4497,1
4498,11
4499,3
4500,13
4501,5
4502,2
4503,4
4504,1
4505,8
4506,8
4507,15
4508,7
4509,8
4510,14
4511,8
4512,0
4513,8
4514,0
4515,2
4516,13
4517,9
4518,0
4519,15
4520,15
4521,5
4522,7
4523,10
4524,12
4525,10
4526,4
4527,15
4528,2
4529,12
4530,5
4531,15
4532,14
4533,8
4534,10
4535,10
4536,13
4537,4
4538,1
4539,15
4540,12
4541,10
4542,6
4543,5
4544,6
4545,5
4546,8
4547,2
4548,12
4549,5
4550,2
4551,15
4552,4
4553,0
4554,7
4555,10
4556,8
4557,14
4558,1
4559,10
4560,7
4561,15
4562,12
4563,9
4564,6
4565,3
4566,1
4567,6
4568,14
4569,10
4570,15
4571,4
4572,15
4573,13
4574,3
4575,1
4576,0
4577,0
4578,13
4579,13
4580,13
4581,13
4582,11
4583,6
4584,9
4585,13
4586,15
4587,11
4588,8
4589,2
4590,12
4591,12
4592,12
4593,2
4594,2
4595,4
4596,5
4597,14
4598,1
4599,1
4600,4
4601,14
4602,0
4603,4
4604,10
4605,12
4606,2
4607,15
4608,10
4609,12
4610,1
4611,7
4612,12
4613,15
4614,2
4615,4
4616,9
4617,11
4618,14
4619,10
4620,6
4621,8
4622,1
4623,10
4624,6
4625,6
4626,13
4627,0
4628,2
4629,2
4630,7
4631,11
4632,9
4633,1
4634,7
4635,13
4636,10
4637,13
4638,4
4639,9
4640,10
4641,9
4642,9
4643,9
4644,15
4645,15
4646,7
4647,2
4648,1
4649,7
4650,0
4651,14
4652,8
4653,7
4654,1
4655,7
4656,13
4657,0
4658,13
4659,10
4660,11
4661,7
4662,14
4663,8
4664,15
4665,12
4666,0
4667,10
4668,9
4669,9
4670,15
4671,13
4672,3
4673,8
4674,2
4675,7
4676,11
4677,0
4678,5
4679,2
4680,3
4681,5
4682,11
4683,14
4684,2
4685,13
4686,12
4687,3
4688,4
4689,4
4690,6
4691,14
4692,5
4693,10
4694,13
4695,7
4696,8
4697,11
4698,8
4699,8
4700,13
4701,15
4702,9
4703,11
4704,4
4705,15
4706,3
4707,0
4708,5
4709,4
4710,3
4711,1
4712,7
4713,14
4714,14
4715,11
4716,10
4717,7
4718,6
4719,4
4720,10
4721,12
4722,0
4723,8
4724,7
4725,1
4726,3
4727,13
4728,5
4729,8
4730,4
4731,14
4732,15
4733,10
4734,5
4735,15
4736,0
4737,9
4738,10
4739,1
4740,7
4741,13
4742,14
4743,4
4744,14
4745,2
4746,10
4747,3
4748,7
4749,9
4750,5
4751,0
4752,4
4753,14
4754,3
4755,15
4756,7
4757,3
4758,8
4759,13
4760,11
4761,2
4762,13
4763,10
4764,10
4765,12
4766,15
4767,12
4768,12
4769,2
4770,12
4771,4
4772,0
4773,13
4774,11
4775,5
4776,10
4777,4
4778,7
4779,10
4780,9
4781,4
4782,10
4783,13
4784,12
4785,1
4786,3
4787,14
4788,7
4789,0
4790,7
4791,6
4792,14
4793,4
4794,6
4795,10
4796,4
4797,2
4798,4
4799,11
4800,5
4801,6
4802,12
4803,9
4804,10
4805,4
4806,14
4807,0
4808,12
4809,5
4810,12
4811,7
4812,8
4813,9
4814,9
4815,13
4816,14
4817,8
4818,0
4819,8
4820,2
4821,5
4822,2
4823,15
4824,4
4825,11
4826,7
4827,10
4828,15
4829,5
4830,0
4831,2
4832,13
4833,4
4834,6
4835,4
4836,1
4837,4
4838,2
4839,12
4840,5
4841,12
4842,11
4843,0
4844,4
4845,8
4846,7
4847,3
4848,0
4849,8
4850,12
4851,6
4852,12
4853,8
4854,3
4855,3
4856,8
4857,15
4858,5
4859,10
4860,1
4861,5
4862,4
4863,1
4864,4
4865,15
4866,0
4867,4
4868,13
4869,6
4870,4
4871,6
4872,14
4873,8
4874,1
4875,5
4876,11
4877,8
4878,15
4879,15
4880,2
4881,11
4882,7
4883,12
4884,14
4885,8
4886,1
4887,10
4888,1
4889,0
4890,10
4891,14
4892,2
4893,9
4894,15
4895,1
4896,4
4897,2
4898,1
4899,11
4900,7
4901,5
4902,9
4903,12
4904,0
4905,1
4906,5
4907,6
4908,10
4909,10
4910,7
4911,11
4912,1
4913,2
4914,6
4915,14
4916,2
4917,0
4918,4
4919,3
4920,5
4921,12
4922,12
4923,15
4924,7
4925,0
4926,6
4927,15
4928,1
4929,8
4930,2
4931,14
4932,7
4933,5
4934,9
4935,0
4936,14
4937,0
4938,1
4939,15
4940,13
4941,2
4942,12
4943,11
4944,13
4945,1
4946,11
4947,15
4948,8
4949,1
4950,0
4951,13
4952,14
4953,7
4954,9
4955,11
4956,14
4957,5
4958,3
4959,5
4960,12
4961,4
4962,15
4963,5
4964,6
4965,3
4966,4
4967,15
4968,11
4969,10
4970,1
4971,15
4972,10
4973,13
4974,3
4975,7
4976,11
4977,3
4978,6
4979,14
4980,0
4981,4
4982,15
4983,0
4984,5
4985,11
4986,3
4987,10
4988,0
4989,2
4990,6
4991,10
4992,7
4993,10
4994,4
4995,12
4996,4
4997,8
4998,5
4999,13
5000,0
5001,14
5002,15
5003,8
5004,1
5005,15
5006,12
5007,4
5008,1
5009,2
5010,5
5011,4
5012,12
5013,2
5014,12
5015,9
5016,2
5017,12
5018,2
5019,10
5020,0
5021,3
5022,9
5023,1
5024,10
5025,3
5026,2
5027,4
5028,3
5029,9
5030,15
5031,8
5032,3
5033,0
5034,0
5035,4
5036,5
5037,6
5038,7
5039,6
5040,4
5041,1
5042,5
5043,5
5044,7
5045,0
5046,0
5047,8
5048,14
5049,3
5050,3
5051,7
5052,5
5053,3
5054,7
5055,10
5056,2
5057,5
5058,0
5059,4
5060,15
5061,5
5062,9
5063,5
5064,13
5065,4
5066,14
5067,10
5068,12
5069,13
5070,5
5071,6
5072,8
5073,14
5074,10
5075,9
5076,7
5077,9
5078,13
5079,6
5080,12
5081,11
5082,5
5083,15
5084,14
5085,8
5086,9
5087,13
5088,2
5089,13
5090,11
5091,12
5092,12
5093,15
5094,5
5095,11
5096,12
5097,15
5098,3
5099,14
5100,5
5101,4
5102,13
5103,15
5104,12
5105,6
5106,1
5107,10
5108,1
5109,1
5110,0
5111,4
5112,10
5113,13
5114,7
5115,3
5116,4
5117,8
5118,1
5119,5
5120,8
5121,4
5122,12
5123,3
5124,2
5125,5
5126,3
5127,4
5128,14
5129,3
5130,10
5131,11
5132,4
5133,8
5134,5
5135,4
5136,14
5137,4
5138,3
5139,9
5140,11
5141,9
5142,7
5143,6
5144,7
5145,14
5146,6
5147,12
5148,9
5149,2
5150,0
5151,11
5152,7
5153,11
5154,10
5155,6
5156,1
5157,15
5158,6
5159,13
5160,1
5161,11
5162,13
5163,1
5164,13
5165,1
5166,13
5167,0
5168,12
5169,5
5170,11
5171,15
5172,2
5173,14
5174,5
5175,3
5176,11
5177,14
5178,7
5179,5
5180,3
5181,14
5182,13
5183,14
